time,amplitude
1551436038.765,1463
1551436038.815,1474
1551436038.865,1512
1551436038.9150002,1502
1551436038.9650002,1451
1551436039.015,1441
1551436039.065,1443
1551436039.115,1451
1551436039.1650002,1429
1551436039.2150002,1452
1551436039.265,1514
1551436039.315,1480
1551436039.365,1471
1551436039.4150002,1462
1551436039.4650002,1429
1551436039.515,1433
1551436039.565,1432
1551436039.615,1473
1551436039.6650002,1507
1551436039.7150002,1543
1551436039.765,1498
1551436039.815,1435
1551436039.865,1511
1551436039.9150002,1457
1551436039.9650002,1415
1551436040.015,1497
1551436040.065,1491
1551436040.115,1490
1551436040.1650002,1480
1551436040.2150002,1491
1551436040.265,1483
1551436040.315,1408
1551436040.365,1428
1551436040.4150002,1460
1551436040.4650002,1493
1551436040.515,1520
1551436040.565,1482
1551436040.615,1492
1551436040.6650002,1464
1551436040.7150002,1415
1551436040.765,1446
1551436040.815,1451
1551436040.865,1506
1551436040.9150002,1515
1551436040.9650002,1435
1551436041.015,1480
1551436041.065,1470
1551436041.115,1435
1551436041.1650002,1491
1551436041.2150002,1426
1551436041.265,1421
1551436041.315,1506
1551436041.365,1442
1551436041.4150002,1412
1551436041.4650002,1474
1551436041.515,1460
1551436041.565,1438
1551436041.615,1477
1551436041.6650002,1475
1551436041.7150002,1442
1551436041.765,1467
1551436041.815,1477
1551436041.865,1475
1551436041.9150002,1481
1551436041.9650002,1485
1551436042.015,1482
1551436042.065,1435
1551436042.115,1408
1551436042.1650002,1424
1551436042.2150002,1484
1551436042.265,1528
1551436042.315,1467
1551436042.365,1422
1551436042.4150002,1452
1551436042.4650002,1451
1551436042.515,1439
1551436042.565,1473
1551436042.615,1489
1551436042.6650002,1462
1551436042.7150002,1436
1551436042.765,1469
1551436042.815,1487
1551436042.865,1423
1551436042.9150002,1433
1551436042.9650002,1465
1551436043.015,1445
1551436043.065,1442
1551436043.115,1449
1551436043.1650002,1480
1551436043.2150002,1476
1551436043.265,1451
1551436043.315,1446
1551436043.365,1449
1551436043.4150002,1467
1551436043.4650002,1457
1551436043.515,1439
1551436043.565,1484
1551436043.615,1496
1551436043.6650002,1445
1551436043.7150002,1472
1551436043.765,1458
1551436043.815,1414
1551436043.865,1448
1551436043.9150002,1439
1551436043.9650002,1434
1551436044.015,1446
1551436044.065,1470
1551436044.115,1483
1551436044.1650002,1444
1551436044.2150002,1455
1551436044.265,1446
1551436044.315,1423
1551436044.365,1421
1551436044.4150002,1399
1551436044.4650002,1420
1551436044.515,1426
1551436044.565,1472
1551436044.615,1455
1551436044.6650002,1388
1551436044.7150002,1449
1551436044.765,1385
1551436044.815,1360
1551436044.865,1433
1551436044.9150002,1395
1551436044.9650002,1430
1551436045.015,1434
1551436045.065,1416
1551436045.115,1436
1551436045.1650002,1393
1551436045.2150002,1391
1551436045.265,1403
1551436045.315,1390
1551436045.365,1410
1551436045.4150002,1434
1551436045.4650002,1404
1551436045.515,1434
1551436045.565,1473
1551436045.615,1396
1551436045.6650002,1389
1551436045.7150002,1389
1551436045.765,1367
1551436045.815,1403
1551436045.865,1407
1551436045.9150002,1430
1551436045.9650002,1423
1551436046.015,1419
1551436046.065,1443
1551436046.115,1432
1551436046.1650002,1422
1551436046.2150002,1362
1551436046.265,1405
1551436046.315,1433
1551436046.365,1375
1551436046.4150002,1428
1551436046.4650002,1416
1551436046.515,1411
1551436046.565,1412
1551436046.615,1348
1551436046.6650002,1348
1551436046.7150002,1375
1551436046.765,1439
1551436046.815,1479
1551436046.865,1466
1551436046.9150002,1444
1551436046.9650002,1423
1551436047.015,1382
1551436047.065,1361
1551436047.115,1382
1551436047.1650002,1386
1551436047.2150002,1426
1551436047.265,1441
1551436047.315,1412
1551436047.365,1434
1551436047.4150002,1423
1551436047.4650002,1387
1551436047.515,1415
1551436047.565,1423
1551436047.615,1405
1551436047.6650002,1404
1551436047.7150002,1430
1551436047.765,1431
1551436047.815,1382
1551436047.865,1429
1551436047.9150002,1484
1551436047.9650002,1429
1551436048.015,1408
1551436048.065,1422
1551436048.115,1407
1551436048.1650002,1416
1551436048.2150002,1393
1551436048.265,1378
1551436048.315,1448
1551436048.365,1409
1551436048.4150002,1407
1551436048.4650002,1467
1551436048.515,1411
1551436048.565,1485
1551436048.615,1469
1551436048.6650002,1413
1551436048.7150002,1545
1551436048.765,1447
1551436048.815,1408
1551436048.865,1485
1551436048.9150002,1382
1551436048.9650002,1425
1551436049.015,1458
1551436049.065,1421
1551436049.115,1490
1551436049.1650002,1462
1551436049.2150002,1426
1551436049.265,1455
1551436049.315,1417
1551436049.365,1400
1551436049.4150002,1432
1551436049.4650002,1419
1551436049.515,1436
1551436049.565,1440
1551436049.615,1449
1551436049.6650002,1503
1551436049.7150002,1456
1551436049.765,1427
1551436049.815,1437
1551436049.865,1435
1551436049.9150002,1431
1551436049.9650002,1427
1551436050.015,1518
1551436050.065,1523
1551436050.115,1455
1551436050.1650002,1424
1551436050.2150002,1355
1551436050.265,1431
1551436050.315,1507
1551436050.365,1426
1551436050.4150002,1435
1551436050.4650002,1466
1551436050.515,1444
1551436050.565,1426
1551436050.615,1414
1551436050.6650002,1433
1551436050.7150002,1431
1551436050.765,1408
1551436050.815,1417
1551436050.865,1440
1551436050.9150002,1440
1551436050.9650002,1465
1551436051.015,1429
1551436051.065,1397
1551436051.115,1453
1551436051.1650002,1398
1551436051.2150002,1376
1551436051.265,1394
1551436051.315,1360
1551436051.365,1406
1551436051.4150002,1419
1551436051.4650002,1415
1551436051.515,1447
1551436051.565,1437
1551436051.615,1403
1551436051.6650002,1407
1551436051.7150002,1370
1551436051.765,1347
1551436051.815,1447
1551436051.865,1439
1551436051.9150002,1440
1551436051.9650002,1462
1551436052.015,1351
1551436052.065,1361
1551436052.115,1404
1551436052.1650002,1404
1551436052.2150002,1443
1551436052.265,1467
1551436052.315,1464
1551436052.365,1409
1551436052.4150002,1382
1551436052.4650002,1356
1551436052.515,1364
1551436052.565,1426
1551436052.615,1402
1551436052.6650002,1398
1551436052.7150002,1434
1551436052.765,1430
1551436052.815,1416
1551436052.865,1388
1551436052.9150002,1383
1551436052.9650002,1401
1551436053.015,1413
1551436053.065,1456
1551436053.115,1476
1551436053.1650002,1409
1551436053.2150002,1390
1551436053.265,1426
1551436053.315,1392
1551436053.365,1390
1551436053.4150002,1419
1551436053.4650002,1396
1551436053.515,1415
1551436053.565,1467
1551436053.615,1442
1551436053.6650002,1393
1551436053.7150002,1382
1551436053.765,1366
1551436053.815,1419
1551436053.865,1479
1551436053.9150002,1421
1551436053.9650002,1404
1551436054.015,1453
1551436054.065,1425
1551436054.115,1394
1551436054.1650002,1410
1551436054.2150002,1453
1551436054.265,1441
1551436054.315,1408
1551436054.365,1458
1551436054.4150002,1406
1551436054.4650002,1376
1551436054.515,1441
1551436054.565,1416
1551436054.615,1429
1551436054.6650002,1466
1551436054.7150002,1466
1551436054.765,1450
1551436054.815,1398
1551436054.865,1435
1551436054.9150002,1503
1551436054.9650002,1436
1551436055.015,1424
1551436055.065,1456
1551436055.115,1435
1551436055.1650002,1483
1551436055.2150002,1454
1551436055.265,1442
1551436055.315,1464
1551436055.365,1422
1551436055.4150002,1468
1551436055.4650002,1417
1551436055.515,1396
1551436055.565,1443
1551436055.615,1393
1551436055.6650002,1446
1551436055.7150002,1489
1551436055.765,1466
1551436055.815,1420
1551436055.865,1411
1551436055.9150002,1475
1551436055.9650002,1444
1551436056.015,1437
1551436056.065,1448
1551436056.115,1439
1551436056.1650002,1472
1551436056.2150002,1442
1551436056.265,1443
1551436056.315,1480
1551436056.365,1469
1551436056.4150002,1439
1551436056.4650002,1386
1551436056.515,1440
1551436056.565,1472
1551436056.615,1382
1551436056.6650002,1446
1551436056.7150002,1499
1551436056.765,1434
1551436056.815,1498
1551436056.865,1471
1551436056.9150002,1387
1551436056.9650002,1468
1551436057.015,1442
1551436057.065,1440
1551436057.115,1511
1551436057.1650002,1441
1551436057.2150002,1471
1551436057.265,1537
1551436057.315,1463
1551436057.365,1376
1551436057.4150002,1390
1551436057.4650002,1450
1551436057.515,1466
1551436057.565,1495
1551436057.615,1482
1551436057.6650002,1482
1551436057.7150002,1478
1551436057.765,1441
1551436057.815,1467
1551436057.865,1447
1551436057.9150002,1457
1551436057.9650002,1483
1551436058.015,1496
1551436058.065,1533
1551436058.115,1473
1551436058.1650002,1423
1551436058.2150002,1447
1551436058.265,1472
1551436058.315,1459
1551436058.365,1486
1551436058.4150002,1529
1551436058.4650002,1460
1551436058.515,1448
1551436058.565,1484
1551436058.615,1444
1551436058.6650002,1459
1551436058.7150002,1481
1551436058.765,1454
1551436058.815,1475
1551436058.865,1487
1551436058.9150002,1487
1551436058.9650002,1502
1551436059.015,1514
1551436059.065,1482
1551436059.115,1429
1551436059.1650002,1485
1551436059.2150002,1485
1551436059.265,1465
1551436059.315,1541
1551436059.365,1523
1551436059.4150002,1494
1551436059.4650002,1468
1551436059.515,1453
1551436059.565,1484
1551436059.615,1450
1551436059.6650002,1459
1551436059.7150002,1502
1551436059.765,1522
1551436059.815,1497
1551436059.865,1444
1551436059.9150002,1475
1551436059.9650002,1453
1551436060.015,1427
1551436060.065,1488
1551436060.115,1493
1551436060.1650002,1506
1551436060.2150002,1478
1551436060.265,1450
1551436060.315,1492
1551436060.365,1434
1551436060.4150002,1469
1551436060.4650002,1490
1551436060.515,1422
1551436060.565,1547
1551436060.615,1540
1551436060.6650002,1489
1551436060.7150002,1528
1551436060.765,1436
1551436060.815,1454
1551436060.865,1477
1551436060.9150002,1460
1551436060.9650002,1511
1551436061.015,1512
1551436061.065,1514
1551436061.115,1464
1551436061.1650002,1421
1551436061.2150002,1434
1551436061.265,1472
1551436061.315,1523
1551436061.365,1532
1551436061.4150002,1551
1551436061.4650002,1506
1551436061.515,1447
1551436061.565,1450
1551436061.615,1473
1551436061.6650002,1516
1551436061.7150002,1501
1551436061.765,1500
1551436061.815,1513
1551436061.865,1509
1551436061.9150002,1531
1551436061.9650002,1461
1551436062.015,1444
1551436062.065,1511
1551436062.115,1479
1551436062.1650002,1488
1551436062.2150002,1493
1551436062.265,1445
1551436062.315,1475
1551436062.365,1501
1551436062.4150002,1489
1551436062.4650002,1454
1551436062.515,1472
1551436062.565,1514
1551436062.615,1491
1551436062.6650002,1500
1551436062.7150002,1510
1551436062.765,1539
1551436062.815,1499
1551436062.865,1450
1551436062.9150002,1550
1551436062.9650002,1541
1551436063.015,1472
1551436063.065,1477
1551436063.115,1482
1551436063.1650002,1470
1551436063.2150002,1460
1551436063.265,1500
1551436063.315,1492
1551436063.365,1468
1551436063.4150002,1487
1551436063.4650002,1484
1551436063.515,1480
1551436063.565,1447
1551436063.615,1477
1551436063.6650002,1552
1551436063.7150002,1511
1551436063.765,1502
1551436063.815,1536
1551436063.865,1511
1551436063.9150002,1523
1551436063.9650002,1510
1551436064.015,1473
1551436064.065,1503
1551436064.115,1579
1551436064.1650002,1590
1551436064.2150002,1499
1551436064.265,1508
1551436064.315,1505
1551436064.365,1435
1551436064.4150002,1494
1551436064.4650002,1522
1551436064.515,1523
1551436064.565,1556
1551436064.615,1556
1551436064.6650002,1559
1551436064.7150002,1497
1551436064.765,1463
1551436064.815,1463
1551436064.865,1468
1551436064.9150002,1560
1551436064.9650002,1585
1551436065.015,1604
1551436065.065,1581
1551436065.115,1475
1551436065.1650002,1478
1551436065.2150002,1486
1551436065.265,1492
1551436065.315,1521
1551436065.365,1532
1551436065.4150002,1554
1551436065.4650002,1536
1551436065.515,1505
1551436065.565,1524
1551436065.615,1534
1551436065.6650002,1525
1551436065.7150002,1568
1551436065.765,1543
1551436065.815,1502
1551436065.865,1533
1551436065.9150002,1517
1551436065.9650002,1495
1551436066.015,1508
1551436066.065,1551
1551436066.115,1565
1551436066.1650002,1540
1551436066.2150002,1520
1551436066.265,1472
1551436066.315,1445
1551436066.365,1471
1551436066.4150002,1508
1551436066.4650002,1531
1551436066.515,1523
1551436066.565,1549
1551436066.615,1535
1551436066.6650002,1474
1551436066.7150002,1498
1551436066.765,1515
1551436066.815,1522
1551436066.865,1535
1551436066.9150002,1528
1551436066.9650002,1535
1551436067.015,1546
1551436067.065,1569
1551436067.115,1552
1551436067.1650002,1522
1551436067.2150002,1486
1551436067.265,1491
1551436067.315,1543
1551436067.365,1501
1551436067.4150002,1506
1551436067.4650002,1512
1551436067.515,1470
1551436067.565,1548
1551436067.615,1539
1551436067.6650002,1460
1551436067.7150002,1524
1551436067.765,1520
1551436067.815,1472
1551436067.865,1529
1551436067.9150002,1501
1551436067.9650002,1476
1551436068.015,1503
1551436068.065,1477
1551436068.115,1507
1551436068.1650002,1571
1551436068.2150002,1580
1551436068.265,1524
1551436068.315,1529
1551436068.365,1569
1551436068.4150002,1505
1551436068.4650002,1473
1551436068.515,1508
1551436068.565,1484
1551436068.615,1468
1551436068.6650002,1504
1551436068.7150002,1516
1551436068.765,1536
1551436068.815,1521
1551436068.865,1527
1551436068.9150002,1567
1551436068.9650002,1496
1551436069.015,1471
1551436069.065,1522
1551436069.115,1548
1551436069.1650002,1536
1551436069.2150002,1491
1551436069.265,1491
1551436069.315,1465
1551436069.365,1412
1551436069.4150002,1414
1551436069.4650002,1466
1551436069.515,1524
1551436069.565,1503
1551436069.615,1496
1551436069.6650002,1514
1551436069.7150002,1441
1551436069.765,1423
1551436069.815,1500
1551436069.865,1473
1551436069.9150002,1431
1551436069.9650002,1485
1551436070.015,1457
1551436070.065,1465
1551436070.115,1536
1551436070.1650002,1494
1551436070.2150002,1480
1551436070.265,1466
1551436070.315,1445
1551436070.365,1454
1551436070.4150002,1431
1551436070.4650002,1395
1551436070.515,1388
1551436070.565,1481
1551436070.615,1498
1551436070.6650002,1424
1551436070.7150002,1398
1551436070.765,1425
1551436070.815,1475
1551436070.865,1461
1551436070.9150002,1434
1551436070.9650002,1453
1551436071.015,1457
1551436071.065,1419
1551436071.115,1446
1551436071.1650002,1431
1551436071.2150002,1429
1551436071.265,1503
1551436071.315,1402
1551436071.365,1385
1551436071.4150002,1403
1551436071.4650002,1353
1551436071.515,1428
1551436071.565,1365
1551436071.615,1349
1551436071.6650002,1440
1551436071.7150002,1392
1551436071.765,1355
1551436071.815,1345
1551436071.865,1351
1551436071.9150002,1380
1551436071.9650002,1417
1551436072.015,1420
1551436072.065,1419
1551436072.115,1416
1551436072.1650002,1395
1551436072.2150002,1413
1551436072.265,1382
1551436072.315,1389
1551436072.365,1402
1551436072.4150002,1414
1551436072.4650002,1455
1551436072.515,1411
1551436072.565,1395
1551436072.615,1331
1551436072.6650002,1346
1551436072.7150002,1421
1551436072.765,1369
1551436072.815,1441
1551436072.865,1462
1551436072.9150002,1351
1551436072.9650002,1349
1551436073.015,1383
1551436073.065,1383
1551436073.115,1367
1551436073.1650002,1382
1551436073.2150002,1379
1551436073.265,1357
1551436073.315,1397
1551436073.365,1376
1551436073.4150002,1352
1551436073.4650002,1395
1551436073.515,1357
1551436073.565,1371
1551436073.615,1438
1551436073.6650002,1379
1551436073.7150002,1365
1551436073.765,1413
1551436073.815,1376
1551436073.865,1362
1551436073.9150002,1404
1551436073.9650002,1420
1551436074.015,1432
1551436074.065,1430
1551436074.115,1385
1551436074.1650002,1410
1551436074.2150002,1419
1551436074.265,1402
1551436074.315,1451
1551436074.365,1361
1551436074.4150002,1383
1551436074.4650002,1473
1551436074.515,1401
1551436074.565,1418
1551436074.615,1362
1551436074.6650002,1362
1551436074.7150002,1446
1551436074.765,1414
1551436074.815,1433
1551436074.865,1423
1551436074.9150002,1422
1551436074.9650002,1405
1551436075.015,1361
1551436075.065,1406
1551436075.115,1425
1551436075.1650002,1386
1551436075.2150002,1385
1551436075.265,1428
1551436075.315,1396
1551436075.365,1419
1551436075.4150002,1431
1551436075.4650002,1343
1551436075.515,1416
1551436075.565,1453
1551436075.615,1411
1551436075.6650002,1437
1551436075.7150002,1414
1551436075.765,1409
1551436075.815,1442
1551436075.865,1452
1551436075.9150002,1460
1551436075.9650002,1457
1551436076.015,1389
1551436076.065,1378
1551436076.115,1428
1551436076.1650002,1425
1551436076.2150002,1495
1551436076.265,1473
1551436076.315,1370
1551436076.365,1412
1551436076.4150002,1422
1551436076.4650002,1402
1551436076.515,1435
1551436076.565,1447
1551436076.615,1410
1551436076.6650002,1411
1551436076.7150002,1456
1551436076.765,1435
1551436076.815,1459
1551436076.865,1454
1551436076.9150002,1407
1551436076.9650002,1501
1551436077.015,1471
1551436077.065,1411
1551436077.115,1490
1551436077.1650002,1418
1551436077.2150002,1415
1551436077.265,1471
1551436077.315,1414
1551436077.365,1484
1551436077.4150002,1476
1551436077.4650002,1424
1551436077.515,1487
1551436077.565,1462
1551436077.615,1450
1551436077.6650002,1428
1551436077.7150002,1416
1551436077.765,1466
1551436077.815,1454
1551436077.865,1472
1551436077.9150002,1470
1551436077.9650002,1429
1551436078.015,1442
1551436078.065,1472
1551436078.115,1456
